state,county,name,poverty,lower,upper,percent
39,115,Morgan County,"2,646","2,080","3,212",18.1
39,117,Morrow County,"4,197","3,303","5,091",12.1
39,119,Muskingum County,"15,955","13,601","18,309",19.1
39,121,Noble County,"1,888","1,499","2,277",16.3
39,123,Ottawa County,"4,110","3,353","4,867",10.1
39,125,Paulding County,"2,320","1,889","2,751",12.3
39,127,Perry County,"6,276","5,223","7,329",17.8
39,129,Pickaway County,"6,833","5,404","8,262",13.2
39,131,Pike County,"6,061","4,906","7,216",21.9
39,133,Portage County,"21,810","19,594","24,026",14.2
39,135,Preble County,"5,340","4,483","6,197",13.0
39,137,Putnam County,"2,621","2,100","3,142",7.8
39,139,Richland County,"18,246","15,605","20,887",15.9
39,141,Ross County,"13,658","11,550","15,766",19.2
39,143,Sandusky County,"8,592","7,407","9,777",14.5
39,145,Scioto County,"20,049","17,633","22,465",27.2
39,147,Seneca County,"9,254","8,126","10,382",17.5
39,149,Shelby County,"5,167","4,220","6,114",10.7
39,151,Stark County,"54,744","49,867","59,621",14.9
39,153,Summit County,"71,490","65,208","77,772",13.4
39,155,Trumbull County,"34,593","31,113","38,073",17.2
39,157,Tuscarawas County,"12,252","10,636","13,868",13.4
39,159,Union County,"3,924","3,143","4,705",7.7
39,161,Van Wert County,"2,837","2,315","3,359",10.1
39,163,Vinton County,"3,110","2,559","3,661",23.7
39,165,Warren County,"12,441","9,836","15,046",5.8
39,167,Washington County,"9,307","7,925","10,689",15.7
39,169,Wayne County,"15,491","13,399","17,583",13.9
39,171,Williams County,"5,125","4,354","5,896",14.2
39,173,Wood County,"16,448","14,454","18,442",13.5
39,175,Wyandot County,"2,208","1,802","2,614",10.0
40,000,Oklahoma,"623,162","611,984","634,340",16.6
40,001,Adair County,"5,975","5,057","6,893",27.2
40,003,Alfalfa County,783,612,954,16.6
40,005,Atoka County,"2,826","2,297","3,355",21.8
40,007,Beaver County,567,438,696,10.5
40,009,Beckham County,"3,240","2,498","3,982",15.0
40,011,Blaine County,"1,795","1,440","2,150",18.4
40,013,Bryan County,"8,258","7,032","9,484",19.1
40,015,Caddo County,"6,399","5,471","7,327",23.5
40,017,Canadian County,"9,811","7,963","11,659",7.7
40,019,Carter County,"7,870","6,489","9,251",16.5
40,021,Cherokee County,"9,584","7,862","11,306",20.6
40,023,Choctaw County,"4,000","3,334","4,666",26.8
40,025,Cimarron County,410,326,494,18.0
40,027,Cleveland County,"32,649","28,714","36,584",12.6
40,029,Coal County,"1,195",976,"1,414",20.9
40,031,Comanche County,"21,256","18,269","24,243",18.6
40,033,Cotton County,"1,081",843,"1,319",17.8
40,035,Craig County,"2,644","2,125","3,163",19.2
40,037,Creek County,"10,966","9,160","12,772",15.8
40,039,Custer County,"4,439","3,602","5,276",15.9
40,041,Delaware County,"7,707","6,510","8,904",18.8
40,043,Dewey County,595,461,729,12.4
40,045,Ellis County,491,388,594,12.0
40,047,Garfield County,"8,884","7,134","10,634",14.5
40,049,Garvin County,"5,222","4,473","5,971",19.2
40,051,Grady County,"6,366","5,265","7,467",12.1
40,053,Grant County,542,421,663,12.3
40,055,Greer County,"1,260",987,"1,533",25.2
40,057,Harmon County,667,504,830,24.8
40,059,Harper County,399,315,483,10.6
40,061,Haskell County,"3,136","2,642","3,630",24.5
40,063,Hughes County,"2,873","2,352","3,394",23.4
40,065,Jackson County,"4,338","3,499","5,177",17.2
40,067,Jefferson County,"1,411","1,138","1,684",23.0
40,069,Johnston County,"2,160","1,753","2,567",20.1
40,071,Kay County,"8,040","6,772","9,308",18.2
40,073,Kingfisher County,"1,535","1,164","1,906",10.0
40,075,Kiowa County,"1,745","1,360","2,130",19.1
40,077,Latimer County,"2,087","1,659","2,515",20.7
40,079,Le Flore County,"11,499","10,146","12,852",24.0
40,081,Lincoln County,"5,089","4,171","6,007",14.9
40,083,Logan County,"5,990","4,801","7,179",13.8
40,085,Love County,"1,204",886,"1,522",12.5
40,087,McClain County,"3,788","2,997","4,579",10.2
40,089,McCurtain County,"6,805","5,770","7,840",20.9
40,091,McIntosh County,"4,429","3,614","5,244",22.4
40,093,Major County,898,706,"1,090",11.8
40,095,Marshall County,"2,858","2,297","3,419",18.0
40,097,Mayes County,"7,085","5,999","8,171",17.6
40,099,Murray County,"2,026","1,627","2,425",15.1
40,101,Muskogee County,"14,708","12,763","16,653",22.2
40,103,Noble County,"1,522","1,197","1,847",13.4
40,105,Nowata County,"1,660","1,299","2,021",16.1
40,107,Okfuskee County,"2,791","2,259","3,323",25.0
40,109,Oklahoma County,"134,346","126,392","142,300",17.9
40,111,Okmulgee County,"8,073","6,894","9,252",21.5
40,113,Osage County,"7,670","6,614","8,726",16.6
40,115,Ottawa County,"6,863","6,091","7,635",22.1
40,117,Pawnee County,"2,494","2,024","2,964",15.4
40,119,Payne County,"17,109","15,242","18,976",23.7
40,121,Pittsburg County,"9,134","8,024","10,244",21.7
40,123,Pontotoc County,"6,270","5,300","7,240",17.3
40,125,Pottawatomie County,"11,971","10,183","13,759",17.5
40,127,Pushmataha County,"2,538","2,065","3,011",23.1
40,129,Roger Mills County,459,368,550,12.3
40,131,Rogers County,"8,828","7,470","10,186",10.0
40,133,Seminole County,"6,114","5,282","6,946",24.7
40,135,Sequoyah County,"11,377","10,158","12,596",27.9
40,137,Stephens County,"6,779","5,581","7,977",15.5
40,139,Texas County,"2,887","2,324","3,450",13.6
40,141,Tillman County,"1,747","1,396","2,098",23.8
40,143,Tulsa County,"91,246","86,326","96,166",14.8
40,145,Wagoner County,"7,390","6,063","8,717",9.8
40,147,Washington County,"7,073","6,017","8,129",13.9
40,149,Washita County,"1,561","1,214","1,908",13.9
40,151,Woods County,"1,181",917,"1,445",14.3
40,153,Woodward County,"2,495","1,952","3,038",12.3
41,000,Oregon,"637,156","621,361","652,951",16.4
41,001,Baker County,"3,232","2,646","3,818",20.6
41,003,Benton County,"15,545","14,152","16,938",18.9
41,005,Clackamas County,"37,450","32,707","42,193",9.5
41,007,Clatsop County,"5,672","4,567","6,777",15.4
41,009,Columbia County,"5,880","4,714","7,046",12.0
41,011,Coos County,"12,144","10,076","14,212",19.8
41,013,Crook County,"3,809","3,115","4,503",18.3
41,015,Curry County,"3,780","3,027","4,533",17.1
41,017,Deschutes County,"22,298","19,233","25,363",13.2
41,019,Douglas County,"21,001","18,102","23,900",19.9
41,021,Gilliam County,223,170,276,11.7
41,023,Grant County,"1,190",925,"1,455",16.8
41,025,Harney County,"1,489","1,216","1,762",21.3
41,027,Hood River County,"3,298","2,675","3,921",14.6
41,029,Jackson County,"37,566","33,104","42,028",18.1
41,031,Jefferson County,"4,513","3,614","5,412",21.2
41,033,Josephine County,"16,921","14,086","19,756",20.6
41,035,Klamath County,"14,092","12,297","15,887",21.9
41,037,Lake County,"1,429","1,105","1,753",19.3
41,039,Lane County,"64,722","59,856","69,588",18.4
41,041,Lincoln County,"8,628","7,219","10,037",18.8
41,043,Linn County,"22,559","19,999","25,119",19.1
41,045,Malheur County,"7,756","6,587","8,925",28.7
41,047,Marion County,"56,064","49,829","62,299",17.7
41,049,Morrow County,"1,824","1,452","2,196",16.3
41,051,Multnomah County,"141,562","132,955","150,169",18.6
41,053,Polk County,"10,721","8,883","12,559",14.1
41,055,Sherman County,241,184,298,14.2
41,057,Tillamook County,"4,347","3,567","5,127",17.5
41,059,Umatilla County,"13,041","10,920","15,162",18.0
41,061,Union County,"4,418","3,706","5,130",17.7
41,063,Wallowa County,"1,063",830,"1,296",15.8
41,065,Wasco County,"4,192","3,403","4,981",16.8
41,067,Washington County,"69,403","63,990","74,816",12.5
41,069,Wheeler County,315,249,381,23.3
41,071,Yamhill County,"14,772","12,562","16,982",15.4
42,000,Pennsylvania,"1,679,008","1,656,324","1,701,692",13.6
42,001,Adams County,"10,492","9,027","11,957",10.8
42,003,Allegheny County,"157,151","148,841","165,461",13.1
42,005,Armstrong County,"9,259","7,837","10,681",13.8
42,007,Beaver County,"19,507","16,881","22,133",11.7
42,009,Bedford County,"6,544","5,377","7,711",13.6
42,011,Berks County,"57,336","52,020","62,652",14.3
42,013,Blair County,"18,367","15,783","20,951",15.0
42,015,Bradford County,"7,884","6,657","9,111",12.9
42,017,Bucks County,"40,794","35,830","45,758",6.6
42,019,Butler County,"16,152","13,596","18,708",8.9
42,021,Cambria County,"20,177","17,454","22,900",15.3
42,023,Cameron County,673,529,817,14.2
42,025,Carbon County,"8,227","6,680","9,774",13.0
42,027,Centre County,"24,881","22,562","27,200",17.9
42,029,Chester County,"36,496","32,855","40,137",7.3
42,031,Clarion County,"5,641","4,801","6,481",15.1
42,033,Clearfield County,"12,401","10,550","14,252",16.5
42,035,Clinton County,"6,416","5,317","7,515",17.4
42,037,Columbia County,"8,919","7,324","10,514",14.3
42,039,Crawford County,"12,421","10,463","14,379",14.9
42,041,Cumberland County,"20,894","18,003","23,785",9.1
42,043,Dauphin County,"35,668","31,572","39,764",13.4
42,045,Delaware County,"59,610","53,889","65,331",11.0
42,047,Elk County,"3,220","2,612","3,828",10.5
42,049,Erie County,"43,476","38,679","48,273",16.4
42,051,Fayette County,"26,438","23,220","29,656",20.2
42,053,Forest County,"1,099",827,"1,371",21.9
42,055,Franklin County,"17,932","15,753","20,111",11.9
42,057,Fulton County,"1,925","1,575","2,275",13.3
42,059,Greene County,"5,718","4,649","6,787",16.5
42,061,Huntingdon County,"6,151","5,209","7,093",15.1
42,063,Indiana County,"13,966","11,905","16,027",17.0
42,065,Jefferson County,"5,807","4,685","6,929",13.3
42,067,Juniata County,"3,001","2,448","3,554",12.3
42,069,Lackawanna County,"31,412","27,403","35,421",15.4
42,071,Lancaster County,"54,499","48,451","60,547",10.5
42,073,Lawrence County,"11,441","9,550","13,332",13.2
42,075,Lebanon County,"14,442","11,868","17,016",10.9
42,077,Lehigh County,"44,744","39,377","50,111",12.8
42,079,Luzerne County,"48,547","43,665","53,429",15.8
42,081,Lycoming County,"17,789","15,343","20,235",16.0
42,083,Mc Kean County,"6,544","5,352","7,736",16.6
42,085,Mercer County,"15,793","13,379","18,207",14.6
42,087,Mifflin County,"7,490","6,286","8,694",16.3
42,089,Monroe County,"21,663","18,175","25,151",13.3
42,091,Montgomery County,"56,743","51,745","61,741",7.1
42,093,Montour County,"2,003","1,618","2,388",11.2
42,095,Northampton County,"29,019","25,202","32,836",10.0
42,097,Northumberland County,"14,358","12,287","16,429",15.9
42,099,Perry County,"3,919","3,018","4,820",8.7
42,101,Philadelphia County,"389,485","372,100","406,870",25.8
42,103,Pike County,"5,893","4,692","7,094",10.6
42,105,Potter County,"2,427","1,926","2,928",14.3
42,107,Schuylkill County,"18,623","15,959","21,287",13.5
42,109,Snyder County,"4,956","4,053","5,859",13.1
42,111,Somerset County,"9,641","7,870","11,412",13.5
42,113,Sullivan County,894,705,"1,083",14.4
42,115,Susquehanna County,"5,301","4,468","6,134",12.8
42,117,Tioga County,"6,551","5,656","7,446",16.3
42,119,Union County,"4,839","3,778","5,900",13.4
42,121,Venango County,"8,528","7,212","9,844",16.2
42,123,Warren County,"5,631","4,666","6,596",14.1
42,125,Washington County,"21,640","18,637","24,643",10.7
42,127,Wayne County,"6,610","5,300","7,920",13.9
42,129,Westmoreland County,"35,717","31,509","39,925",10.1
42,131,Wyoming County,"2,993","2,454","3,532",10.9
42,133,York County,"44,232","38,780","49,684",10.2
44,000,Rhode Island,"149,825","144,246","155,404",14.8
44,001,Bristol County,"3,696","2,850","4,542",8.0
44,003,Kent County,"15,259","12,559","17,959",9.3
44,005,Newport County,"7,566","6,086","9,046",9.5
44,007,Providence County,"110,850","104,648","117,052",18.3
44,009,Washington County,"12,453","10,492","14,414",10.4
45,000,South Carolina,"838,065","822,623","853,507",17.9
45,001,Abbeville County,"5,178","4,309","6,047",21.4
45,003,Aiken County,"26,875","23,048","30,702",16.6
45,005,Allendale County,"3,328","2,563","4,093",39.9
45,007,Anderson County,"31,752","27,846","35,658",16.7
45,009,Bamberg County,"4,209","3,357","5,061",29.7
45,011,Barnwell County,"5,843","4,888","6,798",27.0
45,013,Beaufort County,"22,025","18,811","25,239",12.9
45,015,Berkeley County,"26,592","22,568","30,616",13.7
45,017,Calhoun County,"2,841","2,255","3,427",19.3
45,019,Charleston County,"62,336","56,846","67,826",16.8
45,021,Cherokee County,"12,295","10,519","14,071",22.3
45,023,Chester County,"7,209","5,955","8,463",22.5
45,025,Chesterfield County,"11,991","10,334","13,648",26.4
45,027,Clarendon County,"8,793","7,336","10,250",27.0
45,029,Colleton County,"8,566","6,947","10,185",23.0
45,031,Darlington County,"16,800","14,335","19,265",25.3
45,033,Dillon County,"9,141","7,661","10,621",29.8
45,035,Dorchester County,"18,717","15,867","21,567",12.8
45,037,Edgefield County,"4,122","3,177","5,067",17.5
45,039,Fairfield County,"5,231","4,171","6,291",23.1
45,041,Florence County,"26,454","22,586","30,322",19.5
45,043,Georgetown County,"11,811","9,743","13,879",19.6
45,045,Greenville County,"69,140","63,250","75,030",14.7
45,047,Greenwood County,"14,844","12,908","16,780",22.1
45,049,Hampton County,"4,469","3,451","5,487",23.8
45,051,Horry County,"52,066","46,980","57,152",17.6
45,053,Jasper County,"6,285","5,021","7,549",24.5
45,055,Kershaw County,"10,894","9,148","12,640",17.4
45,057,Lancaster County,"15,925","13,937","17,913",19.7
45,059,Laurens County,"13,557","11,370","15,744",21.1
45,061,Lee County,"4,548","3,576","5,520",27.8
45,063,Lexington County,"37,932","33,686","42,178",13.8
45,065,McCormick County,"2,105","1,715","2,495",24.6
45,067,Marion County,"9,517","8,001","11,033",30.1
45,069,Marlboro County,"7,700","6,399","9,001",31.4
45,071,Newberry County,"7,084","5,813","8,355",19.4
45,073,Oconee County,"12,986","11,245","14,727",17.5
45,075,Orangeburg County,"26,705","23,586","29,824",30.8
45,077,Pickens County,"22,174","19,368","24,980",19.5
45,079,Richland County,"59,816","53,049","66,583",16.1
45,081,Saluda County,"4,072","3,378","4,766",20.6
45,083,Spartanburg County,"50,359","45,574","55,144",17.7
45,085,Sumter County,"24,393","21,271","27,515",23.2
45,087,Union County,"5,376","4,452","6,300",19.6
45,089,Williamsburg County,"8,838","7,027","10,649",28.3
45,091,York County,"35,172","31,131","39,213",14.6
46,000,South Dakota,"115,906","111,520","120,292",14.1
46,003,Aurora County,287,226,348,10.8
46,005,Beadle County,"2,685","2,165","3,205",15.1
46,007,Bennett County,"1,182",927,"1,437",34.8
46,009,Bon Homme County,848,662,"1,034",15.2
46,011,Brookings County,"4,230","3,552","4,908",14.1
46,013,Brown County,"4,375","3,634","5,116",11.8
46,015,Brule County,769,613,925,14.8
46,017,Buffalo County,841,667,"1,015",40.7
46,019,Butte County,"1,605","1,285","1,925",15.8
46,021,Campbell County,129,99,159,9.4
46,023,Charles Mix County,"2,128","1,741","2,515",24.0
46,025,Clark County,474,374,574,13.8
46,027,Clay County,"2,941","2,514","3,368",24.9
46,029,Codington County,"2,848","2,246","3,450",10.3
46,031,Corson County,"1,612","1,325","1,899",38.6
46,033,Custer County,876,681,"1,071",10.7
46,035,Davison County,"2,351","1,844","2,858",12.3
46,037,Day County,888,729,"1,047",16.3
46,039,Deuel County,430,343,517,10.1
46,041,Dewey County,"1,535","1,238","1,832",27.2
46,043,Douglas County,330,256,404,11.6
46,045,Edmunds County,397,307,487,10.5
46,047,Fall River County,"1,135",926,"1,344",17.0
46,049,Faulk County,288,224,352,13.2
46,051,Grant County,725,559,891,10.0
46,053,Gregory County,761,598,924,18.3
46,055,Haakon County,217,170,264,12.0
46,057,Hamlin County,607,476,738,10.4
46,059,Hand County,329,261,397,10.0
46,061,Hanson County,260,198,322,8.1
46,063,Harding County,137,106,168,11.2
46,065,Hughes County,"1,853","1,487","2,219",11.0
46,067,Hutchinson County,884,695,"1,073",13.2
46,069,Hyde County,137,107,167,10.1
46,071,Jackson County,"1,097",874,"1,320",33.9
46,073,Jerauld County,283,223,343,14.9
46,075,Jones County,127,98,156,13.1
46,077,Kingsbury County,498,396,600,10.1
46,079,Lake County,"1,102",848,"1,356",9.5
46,081,Lawrence County,"3,240","2,563","3,917",13.6
46,083,Lincoln County,"2,204","1,752","2,656",4.3
46,085,Lyman County,953,781,"1,125",24.9
46,087,McCook County,545,428,662,10.0
46,089,McPherson County,384,299,469,17.0
46,091,Marshall County,540,415,665,12.0
46,093,Meade County,"2,712","2,139","3,285",10.4
46,095,Mellette County,679,537,821,33.2
46,097,Miner County,280,219,341,12.4
46,099,Minnehaha County,"20,429","18,149","22,709",11.5
46,101,Moody County,772,640,904,12.3
46,103,Pennington County,"14,908","12,875","16,941",14.1
46,105,Perkins County,453,361,545,15.2
46,107,Potter County,251,197,305,11.0
46,109,Roberts County,"2,074","1,669","2,479",20.4
46,111,Sanborn County,329,261,397,14.7
46,113,Shannon County,"7,398","6,422","8,374",52.2
46,115,Spink County,738,575,901,11.7
46,117,Stanley County,263,204,322,8.8
46,119,Sully County,91,69,113,6.3
46,121,Todd County,"4,671","3,938","5,404",47.4
46,123,Tripp County,"1,068",854,"1,282",19.9
46,125,Turner County,830,679,981,10.2
46,127,Union County,937,719,"1,155",6.3
46,129,Walworth County,849,672,"1,026",15.9
46,135,Yankton County,"2,849","2,322","3,376",13.8
46,137,Ziebach County,"1,257",987,"1,527",44.6
47,000,Tennessee,"1,165,245","1,145,236","1,185,254",18.2
47,001,Anderson County,"11,583","9,443","13,723",15.6
47,003,Bedford County,"8,789","7,314","10,264",19.1
47,005,Benton County,"3,420","2,776","4,064",21.4
47,007,Bledsoe County,"3,375","2,735","4,015",28.5
47,009,Blount County,"18,270","15,737","20,803",14.7
47,011,Bradley County,"17,552","14,906","20,198",17.5
47,013,Campbell County,"8,908","7,042","10,774",22.7
47,015,Cannon County,"2,225","1,749","2,701",16.4
47,017,Carroll County,"5,664","4,782","6,546",20.8
47,019,Carter County,"13,567","11,796","15,338",24.6
47,021,Cheatham County,"5,000","4,063","5,937",12.7
47,023,Chester County,"3,228","2,622","3,834",20.1
47,025,Claiborne County,"7,248","5,850","8,646",24.0
47,027,Clay County,"1,837","1,427","2,247",24.0
47,029,Cocke County,"9,733","8,068","11,398",27.8
47,031,Coffee County,"8,892","7,084","10,700",16.8
47,033,Crockett County,"2,740","2,226","3,254",19.0
47,035,Cumberland County,"9,477","7,748","11,206",16.6
47,037,Davidson County,"128,113","119,694","136,532",19.9
47,039,Decatur County,"2,266","1,811","2,721",19.9
47,041,DeKalb County,"3,797","3,021","4,573",20.1
47,043,Dickson County,"7,143","5,803","8,483",14.3
47,045,Dyer County,"7,324","5,790","8,858",19.6
47,047,Fayette County,"5,678","4,633","6,723",14.7
47,049,Fentress County,"4,956","4,068","5,844",28.1
47,051,Franklin County,"6,493","5,256","7,730",16.5
47,053,Gibson County,"9,425","7,911","10,939",19.5
47,055,Giles County,"4,749","3,808","5,690",16.9
47,057,Grainger County,"4,954","4,021","5,887",21.9
47,059,Greene County,"11,768","9,721","13,815",17.7
47,061,Grundy County,"3,442","2,771","4,113",26.1
47,063,Hamblen County,"14,496","12,800","16,192",23.4
47,065,Hamilton County,"54,383","48,195","60,571",15.9
47,067,Hancock County,"1,915","1,475","2,355",29.5
47,069,Hardeman County,"5,595","4,533","6,657",25.3
47,071,Hardin County,"5,536","4,569","6,503",21.7
47,073,Hawkins County,"10,987","9,130","12,844",19.6
47,075,Haywood County,"4,428","3,621","5,235",24.7
47,077,Henderson County,"5,297","4,389","6,205",19.1
47,079,Henry County,"6,477","5,448","7,506",20.5
47,081,Hickman County,"4,596","3,699","5,493",20.2
47,083,Houston County,"1,547","1,212","1,882",19.1
47,085,Humphreys County,"3,143","2,544","3,742",17.6
47,087,Jackson County,"2,649","2,106","3,192",23.4
47,089,Jefferson County,"9,061","7,502","10,620",17.8
47,091,Johnson County,"4,231","3,328","5,134",26.4
47,093,Knox County,"77,218","72,315","82,121",17.7
47,095,Lake County,"2,141","1,665","2,617",41.9
47,097,Lauderdale County,"6,102","5,002","7,202",24.8
47,099,Lawrence County,"9,080","7,720","10,440",21.8
47,101,Lewis County,"2,377","1,864","2,890",20.3
47,103,Lincoln County,"5,495","4,405","6,585",16.5
47,105,Loudon County,"6,802","5,714","7,890",13.6
47,107,McMinn County,"8,943","7,229","10,657",17.4
47,109,McNairy County,"6,060","5,119","7,001",23.5
47,111,Macon County,"4,373","3,481","5,265",19.3
47,113,Madison County,"19,635","17,105","22,165",20.9
47,115,Marion County,"5,779","4,856","6,702",20.6
47,117,Marshall County,"4,787","3,921","5,653",15.5
47,119,Maury County,"13,026","11,221","14,831",15.5
47,121,Meigs County,"2,400","1,928","2,872",20.8
47,123,Monroe County,"9,181","7,582","10,780",20.6
47,125,Montgomery County,"25,803","22,618","28,988",13.9
47,127,Moore County,774,601,947,12.5
47,129,Morgan County,"4,492","3,650","5,334",23.4
47,131,Obion County,"6,348","5,434","7,262",20.8
47,133,Overton County,"4,097","3,282","4,912",18.9
47,135,Perry County,"1,813","1,483","2,143",23.6
47,137,Pickett County,968,761,"1,175",19.2
47,139,Polk County,"3,331","2,731","3,931",20.3
47,141,Putnam County,"14,844","12,616","17,072",20.8
47,143,Rhea County,"6,954","5,873","8,035",22.0
47,145,Roane County,"9,418","7,861","10,975",18.0
47,147,Robertson County,"8,976","7,499","10,453",13.4
47,149,Rutherford County,"41,601","37,847","45,355",14.7
47,151,Scott County,"5,298","4,343","6,253",24.5
47,153,Sequatchie County,"2,699","2,114","3,284",18.7
47,155,Sevier County,"16,582","14,048","19,116",17.7
47,157,Shelby County,"211,505","201,035","221,975",23.0
47,159,Smith County,"2,813","2,216","3,410",15.0
47,161,Stewart County,"2,296","1,831","2,761",17.5
47,163,Sullivan County,"28,608","25,117","32,099",18.5
47,165,Sumner County,"19,349","16,721","21,977",11.3
47,167,Tipton County,"9,296","7,673","10,919",15.4
47,169,Trousdale County,"1,374","1,070","1,678",17.5
47,171,Unicoi County,"3,541","2,921","4,161",20.1
47,173,Union County,"4,266","3,358","5,174",22.6
47,175,Van Buren County,"1,137",905,"1,369",20.6
47,177,Warren County,"7,468","6,187","8,749",19.0
47,179,Washington County,"20,388","17,309","23,467",16.7
47,181,Wayne County,"3,430","2,709","4,151",23.3
47,183,Weakley County,"6,893","5,861","7,925",21.5
47,185,White County,"5,652","4,720","6,584",21.9
47,187,Williamson County,"11,420","9,388","13,452",5.6
47,189,Wilson County,"12,458","10,703","14,213",10.1
48,000,Texas,"4,519,548","4,474,578","4,564,518",17.2
48,001,Anderson County,"8,970","7,109","10,831",20.4
48,003,Andrews County,"1,858","1,429","2,287",10.7
48,005,Angelina County,"15,136","12,396","17,876",17.9
48,007,Aransas County,"4,280","3,331","5,229",17.5
48,009,Archer County,822,626,"1,018",9.4
48,011,Armstrong County,208,160,256,11.0
48,013,Atascosa County,"7,988","6,258","9,718",16.9
48,015,Austin County,"3,243","2,449","4,037",11.2
48,017,Bailey County,"1,348","1,078","1,618",19.9
48,019,Bandera County,"2,782","2,169","3,395",13.5
48,021,Bastrop County,"11,069","8,821","13,317",14.7
48,023,Baylor County,643,496,790,18.3
48,025,Bee County,"6,261","4,946","7,576",24.9
48,027,Bell County,"45,622","40,059","51,185",14.2
48,029,Bexar County,"331,898","316,745","347,051",18.3
48,031,Blanco County,"1,283",994,"1,572",12.0
48,033,Borden County,67,51,83,10.3
48,035,Bosque County,"2,616","2,062","3,170",15.0
48,037,Bowie County,"17,526","14,953","20,099",20.1
48,039,Brazoria County,"32,543","27,214","37,872",9.9
48,041,Brazos County,"51,540","47,811","55,269",26.4
48,043,Brewster County,"1,262",950,"1,574",13.8
48,045,Briscoe County,256,198,314,16.7
48,047,Brooks County,"2,305","1,805","2,805",32.4
48,049,Brown County,"6,285","5,117","7,453",17.5
48,051,Burleson County,"2,752","2,144","3,360",16.2
48,053,Burnet County,"6,028","4,787","7,269",14.0
48,055,Caldwell County,"6,099","4,807","7,391",16.0
48,057,Calhoun County,"3,740","3,006","4,474",17.3
48,059,Callahan County,"2,177","1,782","2,572",16.3
48,061,Cameron County,"143,568","134,428","152,708",34.5
48,063,Camp County,"2,991","2,493","3,489",23.9
48,065,Carson County,513,394,632,8.6
48,067,Cass County,"5,707","4,612","6,802",19.1
48,069,Castro County,"1,489","1,158","1,820",19.4
48,071,Chambers County,"4,036","3,362","4,710",10.7
48,073,Cherokee County,"9,635","7,795","11,475",20.1
48,075,Childress County,"1,235",939,"1,531",22.0
48,077,Clay County,"1,382","1,137","1,627",13.5
48,079,Cochran County,596,461,731,20.7
48,081,Coke County,477,378,576,14.9
48,083,Coleman County,"1,884","1,490","2,278",22.6
48,085,Collin County,"62,032","55,629","68,435",7.0
48,087,Collingsworth County,572,443,701,19.3
48,089,Colorado County,"3,258","2,590","3,926",16.0
48,091,Comal County,"11,248","9,196","13,300",9.2
48,093,Comanche County,"2,625","2,089","3,161",19.7
48,095,Concho County,640,480,800,26.5
48,097,Cooke County,"5,806","4,708","6,904",15.3
48,099,Coryell County,"9,493","7,739","11,247",14.8
48,101,Cottle County,295,229,361,20.9
48,103,Crane County,459,354,564,9.5
48,105,Crockett County,513,398,628,13.7
48,107,Crosby County,"1,400","1,105","1,695",24.1
48,109,Culberson County,556,436,676,24.7
48,111,Dallam County,877,675,"1,079",12.4
48,113,Dallas County,"480,160","460,149","500,171",19.3
48,115,Dawson County,"2,357","1,827","2,887",20.2
48,117,Deaf Smith County,"3,631","2,861","4,401",19.2
48,119,Delta County,"1,029",817,"1,241",20.0
48,121,Denton County,"64,947","58,468","71,426",8.7
48,123,DeWitt County,"3,391","2,639","4,143",18.0
48,125,Dickens County,418,318,518,22.1
48,127,Dimmit County,"2,739","2,118","3,360",25.0
48,129,Donley County,629,481,777,19.4
48,131,Duval County,"2,841","2,265","3,417",26.0
48,133,Eastland County,"3,441","2,783","4,099",19.9
48,135,Ector County,"19,461","15,335","23,587",12.8
48,137,Edwards County,422,324,520,22.5
48,139,Ellis County,"17,299","14,321","20,277",11.0
48,141,El Paso County,"190,846","177,344","204,348",23.4
48,143,Erath County,"8,049","6,867","9,231",21.8
48,145,Falls County,"3,589","2,820","4,358",23.7
48,147,Fannin County,"5,267","4,261","6,273",17.1
48,149,Fayette County,"2,663","2,039","3,287",10.9
48,151,Fisher County,589,459,719,15.4
48,153,Floyd County,"1,400","1,115","1,685",23.7
48,155,Foard County,215,165,265,17.3
48,157,Fort Bend County,"59,839","52,567","67,111",8.8
48,159,Franklin County,"1,723","1,331","2,115",16.4
48,161,Freestone County,"3,029","2,474","3,584",16.7
48,163,Frio County,"3,940","2,995","4,885",26.0
48,165,Gaines County,"2,710","2,092","3,328",14.0
48,167,Galveston County,"44,194","38,748","49,640",14.3
48,169,Garza County,"1,205",924,"1,486",28.0
48,171,Gillespie County,"3,137","2,540","3,734",12.5
48,173,Glasscock County,111,85,137,8.6
48,175,Goliad County,"1,135",888,"1,382",15.3
48,177,Gonzales County,"3,684","2,907","4,461",18.3
48,179,Gray County,"3,028","2,383","3,673",14.2
48,181,Grayson County,"18,475","15,743","21,207",15.3
48,183,Gregg County,"21,713","18,957","24,469",18.2
48,185,Grimes County,"4,490","3,580","5,400",18.6
48,187,Guadalupe County,"15,074","12,465","17,683",10.4
48,189,Hale County,"7,604","6,441","8,767",24.0
48,191,Hall County,759,589,929,24.5
48,193,Hamilton County,"1,298","1,016","1,580",16.2
48,195,Hansford County,688,533,843,12.7
48,197,Hardeman County,731,568,894,18.7
48,199,Hardin County,"7,106","5,749","8,463",12.9
48,201,Harris County,"759,184","731,530","786,838",17.3
48,203,Harrison County,"11,071","9,065","13,077",17.1
48,205,Hartley County,487,372,602,10.5
48,207,Haskell County,"1,310","1,043","1,577",25.1
48,209,Hays County,"30,932","27,847","34,017",17.5
48,211,Hemphill County,369,288,450,8.9
